symbol,timestamp,open,high,low,close,volume,trade_count,vwap,Lowest_5D,High_5D,Lowest_15D,High_15D,Stochastic_5,Stochastic_15,Stochastic_%D_5,Stochastic_%D_15,Stochastic_Ratio,TP,sma,mad,CCI,prev_close,Actual Returns,TR,ATR_12,ATR_26,ATR_Ratio
AMC,2021-04-20 04:00:00+00:00,9.69,9.71,9.01,9.28,26640026,218870,9.250009,8.3101,11.25,8.3101,14.54,32.99091805843734,15.568468193710963,40.6102248375795,26.81265549342327,1.5145916765887124,9.333333333333334,10.676603846153846,1.263367159763313,-70.883089551057,9.66,-0.03933747412008293,0.7000000000000011,0.805825,1.1790346153846154,0.6834616978036138
AMC,2021-04-21 04:00:00+00:00,9.27,9.81,9.14,9.78,23579342,174968,9.563562,8.3101,10.5,8.3101,14.54,67.12178638293983,23.59427920191334,46.960191828783614,29.599978388352476,1.5864941255248464,9.576666666666668,10.52724487179487,1.1232784023668643,-56.4168955873709,9.28,0.053879310344827624,0.6699999999999999,0.7041583333333333,1.0767269230769232,0.6539804273873693
AMC,2021-04-22 04:00:00+00:00,9.96,10.65,9.79,9.99,49911118,307139,10.227039,8.3101,10.65,8.3101,14.54,71.79366639599982,26.965119825358357,50.50291095784242,32.86512952895329,1.5366715933174924,10.143333333333333,10.417629487179486,0.9925584812623268,-18.423509144925877,9.78,0.021472392638036908,0.870000000000001,0.725825,1.044803846153846,0.6946997780223746
AMC,2021-04-23 04:00:00+00:00,10.05,10.38,9.96,10.16,27603893,197633,10.133981,8.3101,10.65,8.3101,14.54,79.05893414248472,29.693895568147166,59.37636655058304,37.62473286275412,1.5781206146279787,10.166666666666668,10.293014102564102,0.8367349112426031,-10.066703659649372,9.99,0.017017017017016967,0.41999999999999993,0.7316583333333334,1.0355730769230769,0.7065250629219298
AMC,2021-04-26 04:00:00+00:00,10.69,11.96,10.57,11.5,78589197,449139,11.267714,8.3101,11.96,8.3101,14.18,87.39691498397214,54.34334486107089,67.67244399276676,41.454758924074184,1.632440900614358,11.343333333333334,10.189424358974358,0.7024101577909267,109.5190098036175,10.16,0.13188976377952755,1.8000000000000007,0.8391583333333336,1.0671115384615386,0.7863829628748588
AMC,2021-04-27 04:00:00+00:00,11.69,12.223,11.22,11.46,51557051,331525,11.743529,8.3101,12.223,8.3101,13.19,80.50039612563572,64.54845386175948,77.17433960620644,45.208753586418155,1.707066297651514,11.634333333333336,10.106257692307691,0.6139474358974357,165.92904122614175,11.5,-0.003478260869565153,1.0030000000000001,0.8769083333333336,1.071073076923077,0.8187194246843271
AMC,2021-04-28 04:00:00+00:00,10.9,11.39,10.65,10.85,38851392,260500,10.965123,8.3101,12.223,8.3101,12.223,64.91093562319506,64.91093562319506,76.7321694542575,48.09639968586747,1.5953828135872778,10.963333333333333,10.04792435897436,0.5556141025641025,109.83750174020112,11.46,-0.05322862129144856,0.8100000000000005,0.862741666666667,1.0187653846153848,0.8468501970081939
AMC,2021-04-29 04:00:00+00:00,10.99,11.04,10.09,10.2,37516445,241330,10.460983,8.9,12.223,8.3101,12.223,39.12127595546189,48.29921541567632,70.1976913661499,48.793373638453815,1.4386726338354159,10.443333333333333,10.027026923076923,0.5347166666666666,51.90367612210962,10.85,-0.05990783410138256,0.9499999999999993,0.874416666666667,0.9737653846153846,0.8979746872107616
AMC,2021-04-30 04:00:00+00:00,10.07,10.18,9.88,10.03,27730421,213709,10.027974,9.01,12.223,8.3101,12.223,31.746031746031722,43.954611669094504,60.73511088685931,49.653365498445666,1.22318216050754,10.030000000000001,10.03895,0.5227935897435897,-1.141304481103567,10.2,-0.016666666666666607,0.3199999999999985,0.8202500000000001,0.8983807692307693,0.9130315653376375
AMC,2021-05-03 04:00:00+00:00,10.06,10.12,9.61,9.71,31236465,275796,9.816334,9.01,12.223,8.3101,12.223,21.786492374727693,35.77653402846994,47.61302636501041,50.8629727163635,0.9361038850505975,9.813333333333333,10.016321794871796,0.5168320512820513,-26.183678177457136,10.03,-0.031904287138584064,0.5099999999999998,0.7894166666666668,0.8270346153846153,0.9545146623633713
AMC,2021-05-04 04:00:00+00:00,9.65,9.75,9.05,9.39,35134702,289745,9.271936,9.01,12.223,8.3101,12.223,11.826953003423613,27.59845638784534,33.878337740568,50.55430072811797,0.6701375996231531,9.396666666666667,9.970296153846153,0.5149317554240631,-74.26608557180992,9.71,-0.032955715756951665,0.6999999999999993,0.7694166666666667,0.7954961538461538,0.967216073825882
AMC,2021-05-05 04:00:00+00:00,9.37,9.57,9.08,9.17,27597059,220995,9.254546,9.01,12.223,8.3101,12.223,4.979769685652041,21.976028009915908,21.89210455305939,48.52815527870016,0.45112171330914386,9.273333333333333,9.926962820512822,0.5210856015779095,-83.62407061977534,9.39,-0.023429179978700865,0.4900000000000002,0.77025,0.7885730769230768,0.9767642626165081
AMC,2021-05-06 04:00:00+00:00,9.31,9.4,8.93,9.0,39088021,301774,9.128657,8.93,12.223,8.3101,12.223,2.1257212268448304,17.631424263334093,14.492993607335979,45.06453197710944,0.321605328436512,9.11,9.884655128205129,0.5365491124260359,-96.2515341422626,9.17,-0.018538713195201728,0.47000000000000064,0.7510833333333333,0.7774192307692308,0.9661239439499857
AMC,2021-05-07 04:00:00+00:00,9.28,9.79,9.14,9.51,38236206,253337,9.4927,8.93,12.223,8.3101,12.223,17.613118736714238,30.66523550307954,11.666411005472483,43.925962814304945,0.265592607606388,9.479999999999999,9.855296153846155,0.5338006903353061,-46.8709464838414,9.0,0.05666666666666664,0.7899999999999991,0.7610833333333332,0.79165,0.9613886608139117
AMC,2021-05-10 04:00:00+00:00,9.93,10.15,9.56,9.74,40690025,292324,9.845649,8.93,12.223,8.3101,12.223,24.59763133920438,36.54322880727848,12.228638798367822,42.504703052048335,0.2877008406197656,9.816666666666668,9.864014102564102,0.5264239644970418,-5.996109484702866,9.51,0.024185068349106276,0.6400000000000006,0.7419166666666666,0.7735730769230769,0.9590776732014444
AMC,2021-05-11 04:00:00+00:00,9.9,10.48,9.6,10.05,49592568,321168,10.044364,8.93,12.223,8.3101,12.223,34.01153962951718,44.465741521633575,16.665556123586533,42.57274449012032,0.391460694469769,10.043333333333333,9.845424358974359,0.5049742603550298,26.12792900504553,9.74,0.03182751540041062,0.8800000000000008,0.78025,0.734726923076923,1.0619591789728262
AMC,2021-05-12 04:00:00+00:00,10.06,10.625,10.02,10.32,54357605,322151,10.316891,8.93,12.223,8.3101,12.223,42.21075007591862,51.36599453091058,24.11175220163985,40.91200873631892,0.5893563515065214,10.321666666666667,9.848821794871794,0.508894378698225,61.94407478744172,10.05,0.02686567164179099,0.6050000000000004,0.6806666666666666,0.7345346153846155,0.9266638391306546
AMC,2021-05-13 04:00:00+00:00,10.77,14.2,10.64,12.77,294836126,1537285,12.622932,8.93,14.2,8.3101,14.2,72.86527514231499,75.72114976485169,38.25966298473388,40.98344931940658,0.933539358450658,12.536666666666667,9.947924358974358,0.6266735700197239,275.39508409041207,10.32,0.23740310077519378,3.879999999999999,0.9204166666666665,0.870303846153846,1.0575808331013188
AMC,2021-05-14 04:00:00+00:00,13.28,14.335,12.57,12.98,207517328,1090643,13.432879,8.93,14.335,8.3101,14.335,74.93061979648473,77.51000016597786,49.723163196687985,40.70822836300658,1.2214523990897546,13.295000000000002,10.083629487179488,0.7765385601577908,275.699596267138,12.77,0.016444792482380732,1.7650000000000006,0.9999999999999999,0.9185730769230769,1.0886450137964818
AMC,2021-05-17 04:00:00+00:00,13.66,14.38,13.39,13.95,158934611,869961,14.001504,8.93,14.38,8.3101,14.38,92.11009174311924,92.91586352328702,63.22565527747095,41.02244014694973,1.5412455975555166,13.906666666666666,10.25439871794872,0.9545495069033538,255.07794844964715,12.98,0.07473035439137132,1.4000000000000004,1.0374999999999999,0.9512653846153848,1.0906525316481284
AMC,2021-05-18 04:00:00+00:00,14.25,14.67,13.5723,14.03,172489681,921324,14.136682,8.93,14.67,8.3101,14.67,88.85017421602787,89.93694869416184,74.19338219477308,41.57909201964254,1.7843915918058793,14.090766666666667,10.45506923076923,1.1218934911242615,216.04531176746357,13.95,0.005734767025089571,1.0976999999999997,1.1023083333333334,0.9557923076923078,1.1532927441054408
AMC,2021-05-19 04:00:00+00:00,12.95,13.31,12.14,12.64,89027169,561693,12.667352,8.93,14.67,8.9,14.67,64.63414634146343,64.81802426343155,78.67806144788206,41.56063940086043,1.8930907363820102,12.696666666666667,10.606606410256411,1.2010704142011823,116.01097552637829,14.03,-0.09907341411261572,1.8899999999999988,1.2173083333333332,0.9973346153846154,1.2205615994426167
AMC,2021-05-20 04:00:00+00:00,12.58,12.99,12.03,12.55,61419585,320841,12.482598,8.93,14.67,8.93,14.67,63.06620209059235,63.06620209059235,76.71824683753752,43.15696780986912,1.7776560942725363,12.523333333333333,10.728529487179488,1.2641026627218928,94.65496218950211,12.64,-0.007120253164557,0.9600000000000009,1.2389750000000002,0.9969500000000001,1.242765434575455
AMC,2021-05-21 04:00:00+00:00,12.52,12.84,12.05,12.08,53938078,319200,12.35128,8.93,14.67,8.93,14.67,54.87804878048781,54.87804878048781,72.70773263433814,44.69910227883286,1.6266038673615308,12.323333333333332,10.82160641025641,1.3151822485207094,76.12262735277616,12.55,-0.03745019920318726,0.7899999999999991,1.263975,0.9934884615384616,1.2722593657934163
AMC,2021-05-24 04:00:00+00:00,12.28,13.96,12.17,13.68,113319183,516276,13.393493,9.14,14.67,8.93,14.67,82.09764918625677,82.75261324041811,70.70524412296564,48.71984606626814,1.4512616486265828,13.270000000000001,10.967247435897434,1.3805865877712027,111.19681950168224,12.08,0.13245033112582782,1.8800000000000008,1.381475,1.0296423076923078,1.3417038030383963
AMC,2021-05-25 04:00:00+00:00,13.6,16.67,13.552,16.41,213647232,1008046,15.096939,9.56,16.67,8.93,16.67,96.3431786216596,96.640826873385,72.203845004092,54.35426110748388,1.3283934604742602,15.544000000000002,11.195221794871797,1.5397430966469423,188.2902073988154,13.68,0.19956140350877205,3.118000000000002,1.5754750000000002,1.1311038461538463,1.3928650365368072
AMC,2021-05-26 04:00:00+00:00,17.79,19.95,17.26,19.56,379066955,2030355,18.844399,9.6,19.95,8.93,19.95,96.231884057971,96.46098003629764,78.52339254739351,60.4377353989718,1.299244454297164,18.923333333333332,11.56406794871795,1.810719428007889,270.95180220574434,16.41,0.1919561243144423,3.539999999999999,1.8171416666666669,1.2403346153846153,1.4650414848763933
AMC,2021-05-27 04:00:00+00:00,18.88,29.76,18.31,26.52,705545767,4000938,24.617535,10.02,29.76,8.93,29.76,83.58662613981762,84.44551128180508,82.62747735723856,65.86846239316999,1.2544315497154575,24.863333333333333,12.152016666666666,2.330839743589743,363.5690156055052,19.56,0.35582822085889587,11.450000000000003,2.697975,1.65495,1.6302456267560954
AMC,2021-05-28 04:00:00+00:00,31.63,36.72,24.17,26.12,660642873,4404973,29.494495,10.64,36.72,8.93,36.72,59.355828220858896,61.85678301547319,83.52303324531277,68.65130969211297,1.2166269459373233,29.003333333333334,12.877401282051284,3.0674786982248525,350.47093802942277,26.52,-0.015082956259426794,12.549999999999997,3.693391666666667,2.104180769230769,1.7552634833825946
AMC,2021-06-01 04:00:00+00:00,32.0,33.53,28.53,32.04,508694962,2797321,31.173637,12.03,36.72,8.93,36.72,81.044957472661,83.15940985966175,83.31249490259361,72.41446476767673,1.15049521072731,31.366666666666664,13.692785897435897,3.988353747534516,295.424827518643,26.12,0.22664624808575806,7.41,3.9875583333333338,2.373026923076923,1.6803679277953454
AMC,2021-06-02 04:00:00+00:00,37.35,72.62,35.59,62.55,766475105,6232620,52.098557,12.03,72.62,8.93,72.62,83.38009572536721,84.18904066572459,80.71987832333514,75.70570184073341,1.0662324813149524,56.919999999999995,15.445734615384616,6.457404536489152,428.18302771910754,32.04,0.952247191011236,40.580000000000005,7.2221416666666665,3.8645653846153847,1.8688108358620616
AMC,2021-06-03 04:00:00+00:00,58.5,68.8,37.66,51.34,598142736,5566790,53.805758,12.03,72.62,8.93,72.62,64.8786928536062,66.58816140681427,74.44924008246218,77.21689802591258,0.9641573539703495,52.6,17.02133717948718,8.580664891518738,276.4250655034073,62.55,-0.17921662669864102,31.14,9.700475,5.0236807692307694,1.9309497250330552
AMC,2021-06-04 04:00:00+00:00,48.8,57.48,46.04,47.91,337700333,2712047,51.086051,12.03,72.62,8.93,72.62,59.217692688562465,61.20270058093892,69.57545339221114,76.3070591956624,0.9117826597642763,50.47666666666667,18.54108076923077,10.335828303747535,205.98630291266727,51.34,-0.06680950525905738,11.439999999999998,10.562333333333333,5.432526923076923,1.9442762977327217
AMC,2021-06-07 04:00:00+00:00,52.37,59.6797,51.5,55.0,349096415,2774548,55.548028,12.03,72.62,8.93,72.62,70.9192936128074,72.33474642801067,71.88814647060084,76.03963745008393,0.9454035931956103,55.393233333333335,20.269923076923078,12.210290138067062,191.76890889708986,47.91,0.1479858067209352,11.7697,11.385641666666666,5.848669230769231,1.94670637326659
AMC,2021-06-08 04:00:00+00:00,57.02,60.62,52.77,55.05,214532441,1869177,56.443665,12.05,72.62,8.93,72.62,70.99224038302789,72.41325168786308,69.87760305267423,74.6317806927445,0.9362982151043268,56.14666666666667,22.043641025641026,13.87852090729783,163.81681145427646,55.0,0.0009090909090907484,7.849999999999994,11.959808333333333,6.138284615384616,1.9483958601981426
AMC,2021-06-09 04:00:00+00:00,52.05,53.39,48.12,49.34,150364967,1436365,50.107208,12.17,72.62,8.93,72.62,61.488833746898266,63.44795101271785,65.49935065698045,72.80769132813586,0.8996213100863539,50.28333333333333,23.600179487179485,14.973201380670615,118.80404716745026,55.05,-0.1037238873751134,6.93,12.471475,6.385207692307692,1.953182355371851
AMC,2021-06-10 04:00:00+00:00,47.93,51.5,39.71,42.81,224854783,1847368,45.077295,13.552,72.62,8.93,72.62,49.53274192456153,53.1951640759931,62.43016047117152,71.80093103367572,0.869489567508405,44.67333333333334,24.956974358974357,15.55772800788955,84.48688207927076,49.34,-0.1323469801378192,11.79,13.297308333333334,6.811746153846154,1.9521144847456184
AMC,2021-06-11 04:00:00+00:00,44.87,49.6,42.01,49.4,218001062,1597374,46.284265,17.26,72.62,8.93,72.62,58.05635838150289,63.54215732454074,62.19789360975959,71.46694145306977,0.8703030008721321,47.00333333333333,26.408128205128204,16.137329585798817,85.08307820780679,42.81,0.15393599626255527,7.590000000000003,13.669975,7.084823076923077,1.92947302304927
AMC,2021-06-14 04:00:00+00:00,51.99,60.55,51.52,57.0,301459703,2253794,56.595497,18.31,72.62,9.14,72.62,71.23918247099981,75.39382482671706,62.26187138139808,72.55768369910389,0.858101695191891,56.35666666666666,28.22530769230769,16.90344990138067,110.94918153191598,49.4,0.15384615384615397,11.149999999999999,14.304141666666666,7.495592307692307,1.9083404058658746
AMC,2021-06-15 04:00:00+00:00,57.97,64.71,56.73,59.04,285577279,2157687,60.678658,24.17,72.62,9.56,72.62,71.97110423116614,78.464954012052,62.457644151025725,71.88258070209785,0.8688842768440412,60.16,30.17453846153846,17.650767455621303,113.25460914132269,57.0,0.03578947368421059,7.979999999999997,14.014975,7.7721307692307695,1.8032345847144184
AMC,2021-06-16 04:00:00+00:00,56.0,57.34,51.86,55.18,166417463,1322577,54.330462,28.53,72.62,9.6,72.62,60.44454524835563,72.32624563630593,62.2487864513172,69.48933847721092,0.8958034112201505,54.79333333333333,31.90441025641026,17.989081065088754,84.82524480305777,59.04,-0.06537940379403795,7.18,13.567475,8.023669230769231,1.6909314940316007
AMC,2021-06-17 04:00:00+00:00,54.04,63.83,52.98,60.73,303531527,2059464,59.86979,35.59,72.62,10.02,72.62,67.89089927086145,81.0063897763578,65.9204179205772,67.59993949140363,0.9751549841100078,59.18,33.79428205128205,18.34270631163708,92.26453107999154,55.18,0.10057992026096407,10.850000000000001,13.854141666666665,8.407130769230768,1.6479036721269276
AMC,2021-06-18 04:00:00+00:00,61.23,64.955,56.85,59.26,243626875,1890151,61.431449,37.66,68.8,10.64,72.62,69.36416184971098,78.44465956760244,68.1819786142188,66.65177520539652,1.0229581793449125,60.355,35.71864102564103,18.46147948717949,88.96491382310433,60.73,-0.024205499753005122,8.104999999999997,11.147891666666666,8.695592307692307,1.2820163678562762
AMC,2021-06-21 04:00:00+00:00,61.1,63.01,53.43,55.69,185861438,1675412,57.395448,39.71,64.955,12.03,72.62,63.29966329966329,72.05809539527974,66.59407477995151,66.91469754398348,0.9952084851938362,57.376666666666665,37.44325641025641,18.270203353057198,72.73558982427254,59.26,-0.06024299696253799,9.579999999999998,9.351225,8.914823076923078,1.0489523930325204
AMC,2021-06-22 04:00:00+00:00,54.05,58.74,51.05,58.27,169467719,1349683,55.069948,39.71,64.955,12.03,72.62,73.51950881362647,76.31622379930681,66.90375569644357,66.4130009667145,1.0073894376490384,56.02,39.08652564102564,17.803103747534518,63.410195582027534,55.69,0.0463278865146346,7.690000000000005,9.038725,9.142707692307692,0.9886267071192509
AMC,2021-06-23 04:00:00+00:00,56.97,61.1,56.8,58.3,116306610,982934,59.018709,39.71,64.955,12.03,72.62,73.6383442265795,76.36573692028387,69.54251549208834,65.76355086679533,1.0574629042301462,58.73333333333333,40.81062820512821,17.192424260355033,69.4984599293697,58.27,0.0005148446885188118,4.300000000000004,8.41625,9.254246153846154,0.9094473888077989
AMC,2021-06-24 04:00:00+00:00,57.96,58.76,55.66,56.7,80334460,723612,56.845707,39.71,64.955,12.03,72.62,67.30045553574968,73.72503713484073,69.42442674506597,65.92500171227155,1.0530819103815514,57.04,42.4625217948718,16.280668934911247,59.69238022265441,58.3,-0.027444253859348122,3.1000000000000014,8.020416666666668,9.331257692307691,0.8595215062250796
AMC,2021-06-25 04:00:00+00:00,55.82,56.29,52.97,54.06,77587598,723236,54.309792,39.71,64.955,12.03,72.62,56.84293919588038,69.36788248885955,66.92018221429986,65.76668481275942,1.017539235934189,54.44,44.068034615384605,14.978995660749508,46.162264455837395,56.7,-0.04656084656084658,3.730000000000004,7.75375,9.402026923076923,0.8246891934513303
AMC,2021-06-28 04:00:00+00:00,55.03,59.36,54.33,58.11,99303932,763243,57.608948,42.01,64.955,12.05,72.62,70.16779254739596,76.0442463265643,68.2938080638464,65.71658474173199,1.0392172437481797,57.26666666666667,45.78893205128205,13.5649325443787,56.40885461014689,54.06,0.07491675915649276,5.299999999999997,7.2129166666666675,9.56895,0.7537835046339115
AMC,2021-06-29 04:00:00+00:00,58.99,61.0,56.18,56.43,63610457,531537,58.313236,51.05,64.955,12.17,72.62,38.6911183027688,73.21753515301901,61.32812996167487,63.563176603048056,0.9648373986194704,57.870000000000005,47.540726923076924,11.97526785009862,57.50336558213471,58.11,-0.02891068662880747,4.82,6.982083333333333,9.72395,0.718029538750542
AMC,2021-06-30 04:00:00+00:00,55.95,58.18,54.65,56.68,59018397,467216,56.414509,51.05,64.955,13.552,72.62,40.489032722042445,73.01415317938647,54.698267660767456,62.163189868057664,0.879914106352415,56.50333333333333,49.203547435897434,10.234422978303748,47.55054527197691,56.43,0.004430267588162229,3.530000000000001,6.347083333333333,9.787411538461539,0.6484945798377062
AMC,2021-07-01 04:00:00+00:00,56.77,57.71,52.5306,54.22,57650587,535444,54.889931,51.05,64.955,17.26,72.62,22.7975548363898,66.7630057803468,45.79768752089548,60.38084406217955,0.758480412657589,54.8202,50.714170512820516,8.393848520710067,32.61141757203674,56.68,-0.04340155257586453,5.179400000000001,6.1137000000000015,9.866696153846155,0.6196299049522073
AMC,2021-07-02 04:00:00+00:00,52.725,53.25,47.77,51.96,90760449,861984,50.454457,47.77,64.955,18.31,72.62,24.38172825138201,61.9591235499908,39.305445331995806,58.135868720171494,0.676096292999195,50.99333333333334,51.947632051282056,6.685978698224856,-9.515422857510108,54.22,-0.04168203614902244,6.449999999999996,6.052866666666667,9.97861923076923,0.606583589040311
AMC,2021-07-06 04:00:00+00:00,53.56,55.07,49.7,49.96,62368254,571134,52.020801,47.77,64.955,24.17,72.62,12.743671806808255,53.230134158926724,27.820621183878263,54.23616800922539,0.512953296758467,51.576666666666675,52.97506794871795,5.292226528599605,-17.61579018451818,51.96,-0.03849114703618173,5.369999999999997,5.5962000000000005,9.744773076923078,0.5742770976630075
AMC,2021-07-07 04:00:00+00:00,47.7,48.99,42.8,45.07,95314147,894554,45.34981,42.8,63.01,28.53,72.62,11.232063334982696,37.51417555001134,22.328810190321043,50.1868986161465,0.4449131308372431,45.62,53.61417051282051,4.456477021696257,-119.58879138388274,49.96,-0.09787830264211372,7.160000000000004,5.517450000000001,9.537465384615384,0.5785027549248088
AMC,2021-07-08 04:00:00+00:00,41.0,49.79,38.76,47.94,145022578,1032063,44.826816,38.76,61.1,35.59,72.62,41.092211280214855,33.35133675398324,22.44944590195552,48.896743018270435,0.4591194528757715,45.49666666666667,54.15763205128205,3.745796548323472,-154.14550279462492,45.07,0.0636787219880186,11.030000000000001,5.638283333333334,9.676696153846153,0.5826661542010194
AMC,2021-07-09 04:00:00+00:00,48.34,48.92,45.82,46.19,57852091,447745,47.088253,38.76,61.1,37.66,68.8,33.258728737690234,27.392421323057164,24.54168068221561,46.58793164939235,0.5267819328599815,46.97666666666667,53.77519615384615,4.003997041420119,-113.19571279816624,47.94,-0.03650396328744265,3.1000000000000014,5.255783333333334,8.235157692307691,0.6382128344964985
AMC,2021-07-12 04:00:00+00:00,44.45,46.55,42.07,42.61,62979092,645053,43.634708,38.76,61.0,38.76,64.955,17.311151079136696,14.697461347585422,23.127565247766547,43.117730931354075,0.5363817795650465,43.74333333333334,53.43455512820513,4.423247534516766,-146.0649552053696,46.19,-0.07750595366962543,4.479999999999997,5.270783333333333,7.209773076923076,0.7310609192685925
